ID,Subject,Total,proba_echec
3040,تحكم حديث,0.0,0.9999696
203083,الأمن الصناعي والاقتصاد الهندسي,0.0,0.9999696
3096,تحكم حديث,0.0,0.9999696
1635,تحكم حديث,23.0,0.94448715
193086,الأمن الصناعي والاقتصاد الهندسي,0.0,0.9999696
3144,تحكم حديث,26.0,0.956653
2290,تحكم حديث,20.0,0.94448715
3102,تحكم حديث,15.0,0.96503985
2256,تحكم حديث,0.0,0.9999696
2838,تحكم حديث,0.0,0.9999696
2669,تحكم حديث,27.0,0.956653
3116,تحكم حديث,0.0,0.9999696
2234,تحكم حديث,18.0,0.95189726
2813,التحليل الرياضي,16.0,0.8777653
1825,تحكم حديث,19.0,0.95189726
3115,تحكم حديث,23.0,0.94448715
3060,تحكم حديث,27.0,0.956653
2047,تحكم حديث,0.0,0.9999696
3042,تحكم حديث,20.0,0.94448715
3205,تحكم حديث,9.0,0.9999696
3075,تحكم حديث,0.0,0.9999696
203002,الأمن الصناعي والاقتصاد الهندسي,0.0,0.9999696
3130,تحكم حديث,18.0,0.95189726
2749,تحكم حديث,21.0,0.94448715
2270,تحكم حديث,21.0,0.94448715
3187,تحكم حديث,27.0,0.956653
2288,تحكم حديث,17.0,0.9571321
2737,تحكم حديث,16.0,0.96361613
2750,تحكم حديث,29.0,0.956653
3013,تحكم حديث,0.0,0.9999696
1109,هندسة ميكانيكية ,0.0,0.9999696
3163,التحليل الرياضي,0.0,0.9999696
3136,التحليل الرياضي,7.0,0.9999696
191020,التحليل الرياضي,0.0,0.9999696
216091,تكنولوجيا المواد الكهربائية,0.0,0.9999696
2918,التحليل الرياضي,0.0,0.9999696
191050,التحليل الرياضي,9.0,0.9999696
3207,التحليل الرياضي,0.0,0.9999696
191007,التحليل الرياضي,0.0,0.9999696
191023,التحليل الرياضي,7.0,0.9999696
206119,تكنولوجيا المواد الكهربائية,0.0,0.9999696
3219,التحليل الرياضي,0.0,0.9999696
194018,هندسة ميكانيكية ,1.0,0.9999696
191044,التحليل الرياضي,16.0,0.8777653
191092,التحليل الرياضي,0.0,0.9999696
3216,التحليل الرياضي,0.0,0.9999696
191017,التحليل الرياضي,0.0,0.9999696
191120,التحليل الرياضي,9.0,0.9999696
1246,هندسة ميكانيكية ,15.0,0.9163179
2751,التحليل الرياضي,9.0,0.9999696
3215,التحليل الرياضي,13.0,0.88484645
1355,هندسة ميكانيكية ,3.0,0.9999696
1290,هندسة ميكانيكية ,7.0,0.9999696
2839,التحليل الرياضي,0.0,0.9999696
3044,التحليل الرياضي,16.0,0.8777653
1792,التحليل الرياضي,10.0,0.8800065
1634,التحليل الرياضي,11.0,0.8800065
2816,التحليل الرياضي,20.0,0.89156663
1663,التحليل الرياضي,0.0,0.9999696
2546,التحليل الرياضي,25.0,0.90487605
3057,التحليل الرياضي,18.0,0.89156663
3087,التحليل الرياضي,16.0,0.8777653
2794,التحليل الرياضي,0.0,0.9999696
196092,تكنولوجيا المواد الكهربائية,0.0,0.9999696
2917,التحليل الرياضي,0.0,0.9999696
191001,التحليل الرياضي,0.0,0.9999696
191014,التحليل الرياضي,0.0,0.9999696
194062,هندسة ميكانيكية ,5.0,0.9999696
191009,التحليل الرياضي,0.0,0.9999696
1352,هندسة ميكانيكية ,6.0,0.9999696
3186,التحليل الرياضي,0.0,0.9999696
2311,التحليل الرياضي,29.0,0.9075134
194085,هندسة ميكانيكية ,0.0,0.9999696
191030,التحليل الرياضي,26.0,0.9075134
191094,التحليل الرياضي,21.0,0.89156663
206032,تكنولوجيا المواد الكهربائية,0.0,0.9999696
191031,التحليل الرياضي,0.0,0.9999696
191151,التحليل الرياضي,14.0,0.8821374
191082,التحليل الرياضي,0.0,0.9999696
191149,التحليل الرياضي,0.0,0.9999696
3209,التحليل الرياضي,0.0,0.9999696
191160,التحليل الرياضي,16.0,0.8777653
191158,التحليل الرياضي,15.0,0.8821374
191154,التحليل الرياضي,8.0,0.9999696
191053,التحليل الرياضي,0.0,0.9999696
191062,التحليل الرياضي,20.0,0.89156663
2906,التحليل الرياضي,0.0,0.9999696
2886,التحليل الرياضي,0.0,0.9999696
191080,التحليل الرياضي,0.0,0.9999696
3097,التحليل الرياضي,0.0,0.9999696
2245,التحليل الرياضي,13.0,0.88484645
2620,التحليل الرياضي,0.0,0.9999696
191129,التحليل الرياضي,12.0,0.8876376
3211,التحليل الرياضي,0.0,0.9999696
3220,التحليل الرياضي,14.0,0.8821374
3225,التحليل الرياضي,0.0,0.9999696
191006,التحليل الرياضي,0.0,0.9999696
204113,هندسة ميكانيكية ,5.0,0.9999696
194108,هندسة ميكانيكية ,1.0,0.9999696
3163,برمجة,0.0,0.9999696
204087,الهندسة الالكترونية 1,12.0,0.9398885
194075,الهندسة الالكترونية 1,0.0,0.9999696
194076,الهندسة الالكترونية 1,0.0,0.9999696
204110,الهندسة الالكترونية 1,3.0,0.9999696
204015,الهندسة الالكترونية 1,27.0,0.91638845
204050,الهندسة الالكترونية 1,0.0,0.9999696
194064,الهندسة الالكترونية 1,0.0,0.9999696
204024,الهندسة الالكترونية 1,0.0,0.9999696
1399,الهندسة الالكترونية 1,14.0,0.934199
204067,الهندسة الالكترونية 1,13.0,0.93579847
204040,الهندسة الالكترونية 1,19.0,0.91638845
1214,الهندسة الالكترونية 1,0.0,0.9999696
194113,الهندسة الالكترونية 1,0.0,0.9999696
194028,الهندسة الالكترونية 1,15.0,0.934199
194110,الهندسة الالكترونية 1,14.0,0.934199
194053,الهندسة الالكترونية 1,11.0,0.9398885
194096,الهندسة الالكترونية 1,16.0,0.9307658
204105,الهندسة الالكترونية 1,4.0,0.9999696
2620,اللغة الانكليزية 3,0.0,0.9999696
3225,اللغة الانكليزية 3,0.0,0.9999696
191001,اللغة الانكليزية 3,0.0,0.9999696
2917,اللغة الانكليزية 3,0.0,0.9999696
2794,اللغة الانكليزية 3,0.0,0.9999696
191020,اللغة الانكليزية 3,0.0,0.9999696
2918,اللغة الانكليزية 3,0.0,0.9999696
3207,اللغة الانكليزية 3,0.0,0.9999696
191007,اللغة الانكليزية 3,0.0,0.9999696
3219,اللغة الانكليزية 3,0.0,0.9999696
1180,الهندسة الالكترونية 1,0.0,0.9999696
191092,اللغة الانكليزية 3,0.0,0.9999696
1427,الهندسة الالكترونية 1,19.0,0.91638845
924,الهندسة الالكترونية 1,0.0,0.9999696
3216,اللغة الانكليزية 3,0.0,0.9999696
2888,اللغة الانكليزية 3,0.0,0.9999696
191025,اللغة الانكليزية 3,0.0,0.9999696
191024,اللغة الانكليزية 3,0.0,0.9999696
3192,اللغة الانكليزية 3,0.0,0.9999696
1257,الهندسة الالكترونية 1,13.0,0.93579847
1294,الهندسة الالكترونية 1,15.0,0.934199
941,الهندسة الالكترونية 1,0.0,0.9999696
204113,الهندسة الالكترونية 1,8.0,0.9999696
204020,الهندسة الالكترونية 1,11.0,0.9398885
194005,الهندسة الالكترونية 1,0.0,0.9999696
204073,الهندسة الالكترونية 1,15.0,0.934199
194130,الهندسة الالكترونية 1,13.0,0.93579847
191017,اللغة الانكليزية 3,0.0,0.9999696
3097,اللغة الانكليزية 3,0.0,0.9999696
2772,برمجة,0.0,0.9999696
197084,برمجة,0.0,0.9999696
197003,برمجة,0.0,0.9999696
197064,برمجة,0.0,0.9999696
2668,برمجة,0.0,0.9999696
2580,برمجة,0.0,0.9999696
2715,برمجة,0.0,0.9999696
2750,برمجة,0.0,0.9999696
197069,برمجة,0.0,0.9999696
197007,برمجة,0.0,0.9999696
2583,برمجة,0.0,0.9999696
197021,برمجة,0.0,0.9999696
2640,برمجة,0.0,0.9999696
197060,برمجة,0.0,0.9999696
2644,برمجة,0.0,0.9999696
197023,برمجة,0.0,0.9999696
197131,برمجة,0.0,0.9999696
2763,برمجة,8.0,0.9999696
197098,برمجة,0.0,0.9999696
2720,برمجة,5.0,0.9999696
197015,برمجة,0.0,0.9999696
197052,برمجة,0.0,0.9999696
197045,برمجة,0.0,0.9999696
197036,برمجة,0.0,0.9999696
197026,برمجة,0.0,0.9999696
197028,برمجة,0.0,0.9999696
2699,برمجة,0.0,0.9999696
2773,برمجة,0.0,0.9999696
197018,برمجة,0.0,0.9999696
2596,برمجة,0.0,0.9999696
2623,برمجة,0.0,0.9999696
197085,برمجة,0.0,0.9999696
2704,برمجة,12.0,0.9645452
2427,برمجة,0.0,0.9999696
2754,برمجة,13.0,0.96206504
2675,برمجة,0.0,0.9999696
197145,برمجة,14.0,0.96109277
2689,برمجة,0.0,0.9999696
197024,برمجة,16.0,0.9590012
2717,برمجة,9.0,0.9999696
197029,برمجة,0.0,0.9999696
197059,برمجة,0.0,0.9999696
2708,برمجة,0.0,0.9999696
2692,برمجة,0.0,0.9999696
197092,برمجة,12.0,0.9645452
2547,برمجة,0.0,0.9999696
191080,اللغة الانكليزية 3,0.0,0.9999696
2886,اللغة الانكليزية 3,0.0,0.9999696
2917,برمجة,0.0,0.9999696
2794,برمجة,0.0,0.9999696
191020,برمجة,0.0,0.9999696
2918,برمجة,0.0,0.9999696
3207,برمجة,0.0,0.9999696
191007,برمجة,0.0,0.9999696
204051,هندسة ميكانيكية ,5.0,0.9999696
3219,برمجة,0.0,0.9999696
204087,هندسة ميكانيكية ,2.0,0.9999696
194022,هندسة ميكانيكية ,0.0,0.9999696
191092,برمجة,0.0,0.9999696
194075,هندسة ميكانيكية ,2.0,0.9999696
216112,تكنولوجيا المواد الكهربائية,0.0,0.9999696
3216,برمجة,0.0,0.9999696
191017,برمجة,0.0,0.9999696
204096,هندسة ميكانيكية ,5.0,0.9999696
2888,برمجة,0.0,0.9999696
191025,برمجة,0.0,0.9999696
204042,هندسة ميكانيكية ,13.0,0.91930956
191024,برمجة,0.0,0.9999696
3192,برمجة,0.0,0.9999696
204114,هندسة ميكانيكية ,3.0,0.9999696
204088,هندسة ميكانيكية ,9.0,0.9999696
204107,هندسة ميكانيكية ,10.0,0.91700673
194046,هندسة ميكانيكية ,11.0,0.91700673
204060,هندسة ميكانيكية ,1.0,0.9999696
194083,هندسة ميكانيكية ,6.0,0.9999696
194076,هندسة ميكانيكية ,2.0,0.9999696
2798,برمجة,0.0,0.9999696
194110,هندسة ميكانيكية ,5.0,0.9999696
191001,برمجة,0.0,0.9999696
3225,برمجة,0.0,0.9999696
204094,هندسة ميكانيكية ,5.0,0.9999696
3209,برمجة,0.0,0.9999696
3136,برمجة,5.0,0.9999696
191014,برمجة,0.0,0.9999696
191009,برمجة,0.0,0.9999696
204048,هندسة ميكانيكية ,0.0,0.9999696
204020,هندسة ميكانيكية ,8.0,0.9999696
194005,هندسة ميكانيكية ,1.0,0.9999696
3186,برمجة,0.0,0.9999696
204073,هندسة ميكانيكية ,2.0,0.9999696
206161,تكنولوجيا المواد الكهربائية,0.0,0.9999696
191030,برمجة,15.0,0.95758444
204066,هندسة ميكانيكية ,13.0,0.91930956
204061,هندسة ميكانيكية ,16.0,0.91679347
194130,هندسة ميكانيكية ,7.0,0.9999696
3044,برمجة,23.0,0.94705534
191031,برمجة,0.0,0.9999696
204105,هندسة ميكانيكية ,5.0,0.9999696
191082,برمجة,0.0,0.9999696
194080,هندسة ميكانيكية ,3.0,0.9999696
191149,برمجة,0.0,0.9999696
204091,هندسة ميكانيكية ,6.0,0.9999696
194096,هندسة ميكانيكية ,4.0,0.9999696
191006,برمجة,0.0,0.9999696
191053,برمجة,0.0,0.9999696
2906,برمجة,0.0,0.9999696
2886,برمجة,0.0,0.9999696
191080,برمجة,0.0,0.9999696
3097,برمجة,0.0,0.9999696
2620,برمجة,0.0,0.9999696
216168,تكنولوجيا المواد الكهربائية,0.0,0.9999696
191150,برمجة,18.0,0.94705534
194047,الهندسة الالكترونية 1,9.0,0.9999696
194111,هندسة ميكانيكية ,6.0,0.9999696
204110,هندسة ميكانيكية ,6.0,0.9999696
194035,الهندسة الالكترونية 1,14.0,0.934199
191065,اللغة الانكليزية 3,0.0,0.9999696
191136,اللغة الانكليزية 3,0.0,0.9999696
2940,اللغة الانكليزية 3,0.0,0.9999696
191039,اللغة الانكليزية 3,0.0,0.9999696
3078,اللغة الانكليزية 3,0.0,0.9999696
191134,اللغة الانكليزية 3,0.0,0.9999696
194085,الهندسة الالكترونية 1,0.0,0.9999696
1041,الهندسة الالكترونية 1,0.0,0.9999696
3163,اللغة الانكليزية 3,0.0,0.9999696
1355,الهندسة الالكترونية 1,6.0,0.9999696
3209,اللغة الانكليزية 3,0.0,0.9999696
191014,اللغة الانكليزية 3,0.0,0.9999696
1062,الهندسة الالكترونية 1,0.0,0.9999696
191009,اللغة الانكليزية 3,0.0,0.9999696
3186,اللغة الانكليزية 3,0.0,0.9999696
2311,اللغة الانكليزية 3,0.0,0.9999696
194052,الهندسة الالكترونية 1,5.0,0.9999696
191031,اللغة الانكليزية 3,0.0,0.9999696
191082,اللغة الانكليزية 3,0.0,0.9999696
191149,اللغة الانكليزية 3,0.0,0.9999696
214121,الهندسة الالكترونية 1,18.0,0.91638845
191006,اللغة الانكليزية 3,0.0,0.9999696
191154,اللغة الانكليزية 3,0.0,0.9999696
191053,اللغة الانكليزية 3,0.0,0.9999696
551,الهندسة الالكترونية 1,2.0,0.9999696
2906,اللغة الانكليزية 3,0.0,0.9999696
194028,هندسة ميكانيكية ,3.0,0.9999696
194113,هندسة ميكانيكية ,3.0,0.9999696
2852,برمجة,9.0,0.9999696
204007,هندسة ميكانيكية ,9.0,0.9999696
194098,هندسة ميكانيكية ,0.0,0.9999696
3042,برمجة,16.0,0.955871
204027,هندسة ميكانيكية ,7.0,0.9999696
194137,هندسة ميكانيكية ,3.0,0.9999696
194112,هندسة ميكانيكية ,3.0,0.9999696
216081,تكنولوجيا المواد الكهربائية,0.0,0.9999696
3041,برمجة,11.0,0.96133554
204075,هندسة ميكانيكية ,20.0,0.9313958
206059,تكنولوجيا المواد الكهربائية,0.0,0.9999696
206138,تكنولوجيا المواد الكهربائية,0.0,0.9999696
204036,هندسة ميكانيكية ,7.0,0.9999696
3121,برمجة,0.0,0.9999696
204005,هندسة ميكانيكية ,3.0,0.9999696
204010,هندسة ميكانيكية ,8.0,0.9999696
204054,هندسة ميكانيكية ,4.0,0.9999696
204050,هندسة ميكانيكية ,0.0,0.9999696
194064,هندسة ميكانيكية ,0.0,0.9999696
1022,هندسة ميكانيكية ,0.0,0.9999696
1399,هندسة ميكانيكية ,4.0,0.9999696
206071,تكنولوجيا المواد الكهربائية,0.0,0.9999696
206005,تكنولوجيا المواد الكهربائية,0.0,0.9999696
194041,هندسة ميكانيكية ,2.0,0.9999696
204067,هندسة ميكانيكية ,5.0,0.9999696
204040,هندسة ميكانيكية ,18.0,0.9244747
204045,هندسة ميكانيكية ,5.0,0.9999696
1214,هندسة ميكانيكية ,0.0,0.9999696
196145,تكنولوجيا المواد الكهربائية,0.0,0.9999696
3759,اللغة الانكليزية 3,0.0,0.9999696
192135,اللغة الانكليزية 3,0.0,0.9999696
193078,نظرية الدارات الكهربائية 1,0.0,0.9999696
193020,نظرية الدارات الكهربائية 1,0.0,0.9999696
2189,نظرية الدارات الكهربائية 1,0.0,0.9999696
2720,نظرية الدارات الكهربائية 1,0.0,0.9999696
